TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
9030000,GameOdd,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,True,True
9030000,GameOdd,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,True,True
9030000,GameOdd,DrawMoneyLine,integer,32,True,The sportsbook's money line for a draw,True,True
9030000,GameOdd,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,True,True
9030000,GameOdd,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,True,True
9030000,GameOdd,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,True,True
9030000,GameOdd,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,True,True
9030000,GameOdd,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,True,True
9030000,GameOdd,OverPayout,integer,32,True,The sportsbook's payout for the over,True,True
9030000,GameOdd,UnderPayout,integer,32,True,The sportsbook's payout for the under,True,True
9030000,GameOdd,SportsbookId,integer,32,True,Unique ID of the sportsbook,True,False
9030000,GameOdd,SportsbookUrl,string,500,True,The URL for sportsbook event,True,False
9030000,GameOdd,HomeTeamAsianHandicap,decimal,32,True,The sportsbook's asian handicap for the home team,True,True
9030000,GameOdd,AwayTeamAsianHandicap,decimal,32,True,The sportsbook's asian handicap for the away team,True,True
9030000,GameOdd,HomeTeamAsianHandicapPayout,integer,32,True,The sportsbook's asian handicap payout for the home team covering,True,True
9030000,GameOdd,AwayTeamAsianHandicapPayout,integer,32,True,The sportsbook's asian handicap payout for the away team covering,True,True
9030000,GameOdd,AsianTotal,decimal,32,True,The sportsbook's asian total for the game,True,True
9030000,GameOdd,AsianTotalOverPayout,integer,32,True,The sportsbook's payout for a result over the asian total,True,True
9030000,GameOdd,AsianTotalUnderPayout,integer,32,True,The sportsbook's payout for a result under the asian total,True,True
9030000,GameOdd,OddType,string,500,True,The market type of the odd (ex:live; pregame),True,False
9031000,Headshot,PlayerID,integer,32,False,Unique ID of the Player (assigned by SportsDataIO).,True,False
9031000,Headshot,Name,string,100,True,Name of Player.,True,False
9031000,Headshot,TeamID,integer,32,True,Unique ID of the Team the player belongs to (assigned by SportsDataIO).,True,False
9031000,Headshot,Team,string,10,True,Name of the team the player belongs to.,True,False
9031000,Headshot,Position,string,10,True,Position player plays.,True,False
9031000,Headshot,PreferredHostedHeadshotUrl,string,500,True,The player's preferred hosted headshot URL. This returns the headshot with transparent background; if available.,True,False
9031000,Headshot,PreferredHostedHeadshotUpdated,datetime,,True,The last updated date of the player's preferred hosted headshot.,True,False
9031000,Headshot,HostedHeadshotWithBackgroundUrl,string,500,True,The player's hosted headshot URL.,True,False
9031000,Headshot,HostedHeadshotWithBackgroundUpdated,datetime,,True,The last updated date of the player's hosted headshot.,True,False
9031000,Headshot,HostedHeadshotNoBackgroundUrl,string,500,True,The player's transparent background hosted headshot URL.,True,False
9031000,Headshot,HostedHeadshotNoBackgroundUpdated,datetime,,True,The last updated date of the player's transparent background hosted headshot.,True,False
9032000,CanceledMembership,CanceledMembershipId,integer,32,False,Unique ID of the canceled membership.,True,False
9032000,CanceledMembership,MembershipId,integer,32,False,The unique ID of the membership which is being canceled; should be used to find memberships which may be safely deleted.,True,False
9032000,CanceledMembership,TeamId,integer,32,False,The Team Id related to this canceled membership.,True,False
9032000,CanceledMembership,PlayerID,integer,32,False,The Player Id related to this canceled membership.,True,False
9032000,CanceledMembership,Created,datetime,,False,The date and time when this Canceled Membership was created.,True,False
9033000,PlayoffAggregateScore,TeamA_Id,integer,32,False,Id of one of the teams.  Team A is determined by the home team in the first leg; and remains set through the life of the record.,True,False
9033000,PlayoffAggregateScore,TeamA_AggregateScore,integer,32,False,Aggregate score of team A.,True,False
9033000,PlayoffAggregateScore,TeamB_Id,integer,32,False,Id of one of the teams.  Team B is determined by the away team in the first leg; and remains set through the life of the record.,True,False
9033000,PlayoffAggregateScore,TeamB_AggregateScore,integer,32,False,Aggregate score of team A.,True,False
9033000,PlayoffAggregateScore,WinningTeamId,integer,32,False,Team Id of the team which wins the home-and-home matchup.,True,False
9033000,PlayoffAggregateScore,Created,datetime,,False,Date and time the record was created.,True,False
9033000,PlayoffAggregateScore,Updated,datetime,,False,Date and time the record was updated.,True,False
9034000,DfsSlate,SlateID,integer,32,False,Unique ID of a Slate (assigned by SportsDataIO).,True,False
9034000,DfsSlate,Operator,string,20,True,The name of the operator who is running contests for this slate. Possible values: FanDuel; DraftKings; Yahoo; FantasyDraft; etc.,True,False
9034000,DfsSlate,OperatorSlateID,integer,32,True,Unique ID of a slate (assigned by the operator).,True,False
9034000,DfsSlate,OperatorName,string,50,True,The name of the slate (assigned by the operator). Possible values: Main; Express; Arcade; Late Night; etc.,True,False
9034000,DfsSlate,OperatorDay,date,,True,The day (in UTC) that the slate begins (assigned by the operator).,True,False
9034000,DfsSlate,OperatorStartTime,datetime,,True,The date/time (in UTC) that the slate begins (assigned by the operator).,True,False
9034000,DfsSlate,NumberOfGames,integer,32,True,The number of actual games that this slate covers.,True,False
9034000,DfsSlate,IsMultiDaySlate,boolean,,True,Whether this slate uses games that take place on different days.,True,False
9034000,DfsSlate,RemovedByOperator,boolean,,True,Indicates whether this slate was removed/deleted by the operator.,True,False
9034000,DfsSlate,OperatorGameType,string,50,True,The game type of the slate. Will often be null as most operators only have one game type.,True,False
9034000,DfsSlate,DfsSlateGames,DfsSlateGame[],,True,The games that are included in this slate,True,False
9034000,DfsSlate,DfsSlatePlayers,DfsSlatePlayer[],,True,The players that are included in this slate,True,False
9034000,DfsSlate,SlateRosterSlots,string[],,True,The positions that need to be filled for this particular slate,True,False
9034000,DfsSlate,SalaryCap,integer,,True,The salary cap for the current slate (is null for slates with no salary cap such a Tiers gametypes),True,False
9034000,DfsSlate,CompetitionId,integer,,True,The Id of the competition related to this slate (Premier League; Champions League; etc.),True,False
9035000,DfsSlateGame,SlateGameID,integer,32,False,Unique ID of a SlateGame (assigned by SportsDataIO).,True,False
9035000,DfsSlateGame,SlateID,integer,32,False,The SlateID that this SlateGame refers to.,True,False
9035000,DfsSlateGame,GameID,integer,32,True,The SportsDataIO GameID that this SlateGame refers to. This points to data in the respective sports' schedule/game/box score feeds.,True,False
9035000,DfsSlateGame,Game,Game,,True,The details of the Game that this SlateGame refers to.,True,False
9035000,DfsSlateGame,OperatorGameID,integer,32,True,Unique ID of a SlateGame (assigned by the operator).,True,False
9035000,DfsSlateGame,RemovedByOperator,boolean,,True,Indicates whether this game was removed/deleted by the operator.,True,True
9048000,GameOddOutcome,GameOddId,integer,32,False,Unique ID of this odd,True,False
9048000,GameOddOutcome,GameOddResultTypeId,integer,32,True,The GameOddResultType of this outcome as an integer,True,False
9048000,GameOddOutcome,GameOddResultType,string,100,True,The string identifier of the GameOddResultType of this outcome (e.g. Won; Lost; Push; Not Resulted; Incomplete),True,False
9048000,GameOddOutcome,OddType,string,500,True,The market type of the odd (ex: live; pregame; 1st-5th Inning; etc),True,False
9048000,GameOddOutcome,GameOddType,string,100,True,The GameOddOutcomeType of this outcome as a string,True,False
9048000,GameOddOutcome,BetValue,decimal,32,True,The value that was bet in this outcome (if applicable),True,False
9048000,GameOddOutcome,ActualValue,decimal,32,True,The value that actually occurred in game (if applicable),True,False
9036000,DfsSlatePlayer,SlatePlayerID,integer,32,False,Unique ID of a SlatePlayer (assigned by SportsDataIO).,True,False
9036000,DfsSlatePlayer,SlateID,integer,32,False,The SlateID that this SlatePlayer refers to.,True,False
9036000,DfsSlatePlayer,SlateGameID,integer,32,True,The SlateGameID that this SlatePlayer refers to.,True,False
9036000,DfsSlatePlayer,PlayerID,integer,32,True,The SportsDataIO PlayerID that this SlatePlayer refers to. This points to data in the respective sports' player feeds.,True,False
9036000,DfsSlatePlayer,PlayerGameProjectionStatID,integer,32,True,The SportsDataIO StatID that this SlatePlayer refers to. This points to data in the respective sports' projected player game stats feeds.,True,False
9036000,DfsSlatePlayer,OperatorPlayerID,string,25,True,Unique ID of the Player (assigned by the operator).,True,False
9036000,DfsSlatePlayer,OperatorSlatePlayerID,string,50,True,Unique ID of the SlatePlayer (assigned by the operator).,True,False
9036000,DfsSlatePlayer,OperatorPlayerName,string,50,True,The player's name (assigned by the operator).,True,False
9036000,DfsSlatePlayer,OperatorPosition,string,10,True,The player's eligible positions for the contest (assigned by the operator).,True,False
9036000,DfsSlatePlayer,OperatorSalary,integer,32,True,The player's salary for the contest (assigned by the operator).,True,False
9036000,DfsSlatePlayer,OperatorRosterSlots,string[],,True,The player's eligible positions to be played in the contest (assigned by the operator). This would include UTIL; etc plays for those that are eligible.,True,False
9036000,DfsSlatePlayer,RemovedByOperator,boolean,,True,Indicates whether this player was removed/deleted by the operator.,True,True
9036000,DfsSlatePlayer,Team,string,12,True,Name of the team to which the player is associated.,True,False
9036000,DfsSlatePlayer,TeamID,integer,32,True,Unique ID of the Team to which the player is associated.,True,False
9049000,GameOddResult,GameOddID,integer,32,False,Unique ID of this odd,True,False
9049000,GameOddResult,Sportsbook,string,25,False,Name of sportsbook,True,True
9049000,GameOddResult,GameID,integer,32,False,The unique ID of the game,True,False
9049000,GameOddResult,Created,datetime,,False,The timestamp of when these odds were first created; based on US Eatern Time (EST/EDT).,True,False
9049000,GameOddResult,Updated,datetime,,False,The timestamp of when these odds were last updated; based on US Eatern Time (EST/EDT). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook.,True,False
9049000,GameOddResult,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,True,True
9049000,GameOddResult,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,True,True
9049000,GameOddResult,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,True,True
9049000,GameOddResult,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,True,True
9049000,GameOddResult,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,True,True
9049000,GameOddResult,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,True,True
9049000,GameOddResult,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,True,True
9049000,GameOddResult,OverPayout,integer,32,True,The sportsbook's payout for the over,True,True
9049000,GameOddResult,UnderPayout,integer,32,True,The sportsbook's payout for the under,True,True
9049000,GameOddResult,SportsbookID,integer,32,True,Unique ID of the sportsbook,True,False
9049000,GameOddResult,SportsbookUrl,string,500,True,The URL for sportsbook event,True,False
9049000,GameOddResult,OddType,string,50,True,The odd type of this specific odd,True,False
9049000,GameOddResult,GameOddOutcomeResults,GameOddOutcome[],,True,The list of outcomes under this Game Odd Record with results,True,False
9037000,Sportsbook,SportsbookID,int,32,False,The unique identifier of the sportsbook,True,False
9037000,Sportsbook,Name,string,50,False,The name of the sportsbooks,True,True
9050000,GameInfoResult,GameID,integer,32,False,The unique ID of the game.,True,False
9050000,GameInfoResult,Season,integer,32,False,The calendar year of the season during which this game occurs.,True,False
9050000,GameInfoResult,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
9050000,GameInfoResult,Day,date,,True,The day that the game is scheduled to be played in UTC.,True,False
9050000,GameInfoResult,DateTime,datetime,,True,The date/time that the game is scheduled to be played in UTC.,True,False
9050000,GameInfoResult,Status,string,25,True,Indicates the game's status. Possible values include: Scheduled; InProgress; Break; Final; Awarded; Postponed; Canceled; Suspended. If a game is called off before it starts; the Status is set to Postponed; until a new date/time is scheduled; at which point; the DateTime is updated; and the Status is set back to Scheduled. If a game has already started; and temporarily interrupted; it's Status is set to Suspended; until it either resumes; or gets postponed and replayed at a later date. If the game is at halftime; then the Status will be Break. Awarded is used in cases where a game is decided on the so called "green table." That means that a game was decided by the Federation/League to one team for a reason. This can include situations like riots; where the opponent team gets 3:0 win awarded as punishment. Awarded is also used when a club withdraws during the season from the competition then all the remaining matches getting awarded 3:0.,True,False
9050000,GameInfoResult,AwayTeamID,integer,32,True,The TeamId of the away team.,True,False
9050000,GameInfoResult,HomeTeamID,integer,32,True,The TeamId of the home team.,True,False
9050000,GameInfoResult,AwayTeamName,string,50,True,The name of the away team.,True,False
9050000,GameInfoResult,HomeTeamName,string,50,True,The name of the home team.,True,False
9050000,GameInfoResult,GlobalGameID,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
9050000,GameInfoResult,GlobalAwayTeamID,integer,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues.,False,False
9050000,GameInfoResult,GlobalHomeTeamID,integer,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
9050000,GameInfoResult,PregameOdds,GameOddResult[],,True,List of Pregame GameOdds from different sportsbooks with results,True,False
9050000,GameInfoResult,HomeTeamScore,integer,32,True,Score of the home team (updated after game ends to allow for resolving bets),True,True
9050000,GameInfoResult,AwayTeamScore,integer,32,True,Score of the away team (updated after game ends to allow for resolving bets),True,True
9050000,GameInfoResult,TotalScore,integer,32,True,Total scored points in the game (updated after game ends to allow for resolving bets),True,True
9050000,GameInfoResult,RoundID,integer,32,False,The RoundId of the round that this game is associated with.,True,False
9050000,GameInfoResult,Week,integer,32,True,The week during the season/round in which this game occurs.,True,False
9050000,GameInfoResult,AlternateMarketPregameOdds,GameOddResult[],,True,List of Alternate Market GameOdds from different sportsbooks (such as 1st-half; 1st-qtr; etc) with results,True,False
9050000,GameInfoResult,Period,string,20,True,The final period of the game. Possible values: Regular = Game ended in 90 minutes of regular time; ExtraTime = Game ended in extra time / overtime; PenaltyShootout = Game finished in penalty shootout time,True,False
9050000,GameInfoResult,Clock,integer,32,True,The clock for the game if it is in progress. If the games hasn't started or the game is over; then this will be NULL.,True,False
9050000,GameInfoResult,Winner,string,10,True,The winner of the game. Possible values include: AwayTeam; HomeTeam; Draw,True,True
9050000,GameInfoResult,AwayTeamScorePeriod1,integer,32,True,The first period score of the away team.,True,True
9050000,GameInfoResult,AwayTeamScorePeriod2,integer,32,True,The second period score of the away team.,True,True
9050000,GameInfoResult,AwayTeamScoreExtraTime,integer,32,True,The extra time (overtime) score of the away team (if applicable).,True,True
9050000,GameInfoResult,AwayTeamScorePenalty,integer,32,True,The penalty shootout score of the away team (if applicable).,True,True
9050000,GameInfoResult,HomeTeamScorePeriod1,integer,32,True,The first period score of the home team.,True,True
9050000,GameInfoResult,HomeTeamScorePeriod2,integer,32,True,The second period score of the home team.,True,True
9050000,GameInfoResult,HomeTeamScoreExtraTime,integer,32,True,The extra time (overtime) score of the home team (if applicable).,True,True
9050000,GameInfoResult,HomeTeamScorePenalty,integer,32,True,The penalty shootout score of the home team (if applicable).,True,True
9050000,GameInfoResult,ClockExtra,integer,32,True,The added stoppage time minute the game is currently in. Will be null when game is not in stoppage time.,True,False
9050000,GameInfoResult,ClockDisplay,string,50,True,A convenient string display of the current clock with format Clock+ClockExtra (ex 90+3),True,False
9050000,GameInfoResult,IsClosed,boolean,,True,Indicates whether the game is over and the final score and stats have been verified and closed out,True,False
9050000,GameInfoResult,LiveOdds,GameOddResult[],,True,List of Live Odds from different sportsbooks with results,False,False
9038000,BettingEvent,BettingEventID,int,32,False,The unique identifier for this betting event,True,False
9038000,BettingEvent,Name,string,32,True,The name of this betting event,True,False
9038000,BettingEvent,Season,int,32,True,The season of this betting event,True,False
9038000,BettingEvent,BettingEventTypeID,int,32,False,The identifier of the bet type of this betting event,True,False
9038000,BettingEvent,BettingEventType,string,32,False,The name of the bet type of this betting event,True,False
9038000,BettingEvent,StartDate,datetime,,True,The last day for betting on this event,True,False
9038000,BettingEvent,Created,datetime,,True,The created date of this betting event,True,False
9038000,BettingEvent,Updated,datetime,,True,The last updated date of this betting event,True,False
9038000,BettingEvent,GameID,int,32,True,The GameId of the game tied to this event,True,False
9038000,BettingEvent,GlobalGameID,int,32,True,The GlobalGameId of the game tied to this event,False,False
9038000,BettingEvent,GameStatus,string,32,True,The status of the game tied to this event,True,True
9038000,BettingEvent,Quarter,string,32,True,The quarter of the game tied to this event,True,True
9038000,BettingEvent,AwayTeam,string,32,True,The Away Team Key of the game tied to this event,True,False
9038000,BettingEvent,HomeTeam,string,32,True,The Home team key of the game tied to this event,True,False
9038000,BettingEvent,AwayTeamID,int,32,True,The Away team ID of the game tied to this event,True,False
9038000,BettingEvent,HomeTeamID,int,32,True,The Home team ID of the game tied to this event,True,False
9038000,BettingEvent,GlobalAwayTeamID,int,32,True,The global away team id of the game tied to this event,False,False
9038000,BettingEvent,GlobalHomeTeamID,int,32,True,The global home team id of the game tied to this event,False,False
9038000,BettingEvent,AwayTeamScore,int,32,True,The away team score of the game tied to this event (post-game),True,True
9038000,BettingEvent,HomeTeamScore,int,32,True,The home team score of the game tied to this event (post-game),True,True
9038000,BettingEvent,TotalScore,int,32,True,The combined scores of the home and away team of the game tied to this event (post-game),True,True
9038000,BettingEvent,AwayRotationNumber,int,32,True,The away team rotation number of the game tied to this event,True,False
9038000,BettingEvent,HomeRotationNumber,int,32,True,The home team rotation number of the game tied to this event,True,False
9038000,BettingEvent,BettingMarkets,BettingMarket[],32,True,The list of betting markets for this event,True,False
9038000,BettingEvent,CompetitionId,int,32,True,The Id of the competition related to this betting event,True,False
9039000,BettingMarket,BettingMarketID,int,32,False,The unique identifier of this betting market,True,False
9039000,BettingMarket,BettingEventID,int,32,False,The unique identifier of the event this betting market exists for,True,False
9039000,BettingMarket,BettingMarketTypeID,int,32,True,The BettingMarketTypeID of this market,True,True
9039000,BettingMarket,BettingMarketType,string,32,True,The BettingMarketType of this market,True,True
9039000,BettingMarket,BettingBetTypeID,int,32,True,The BettingBetTypeID of this market,True,True
9039000,BettingMarket,BettingBetType,string,32,True,The BettingBetType of this market,True,True
9039000,BettingMarket,BettingPeriodTypeID,int,32,True,The BettingPeriodTypeID of this market,True,True
9039000,BettingMarket,BettingPeriodType,string,32,True,The BettingPeriodType of this market,True,True
9039000,BettingMarket,Name,string,32,True,The generic name of this market,True,False
9039000,BettingMarket,TeamID,int,32,True,The team id of the team tied to this market (if applicable),True,True
9039000,BettingMarket,TeamKey,string,32,True,The team key of the team tied to this market (if applicable),True,True
9039000,BettingMarket,PlayerID,int,32,True,The player id of the player tied to this market (if applicable),True,True
9039000,BettingMarket,PlayerName,string,32,True,The name of the player tied to this market (if applicable),True,True
9039000,BettingMarket,Created,datetime,32,True,The created date of this market,True,False
9039000,BettingMarket,Updated,datetime,32,True,The last updated date of this market,True,False
9039000,BettingMarket,AvailableSportsbooks,Sportsbook[],32,True,The sportsbooks that have had odds in this market,True,False
9039000,BettingMarket,AnyBetsAvailable,bool,32,True,Shows if any bets are currently available for betting in this market,True,False
9039000,BettingMarket,BettingOutcomes,BettingOutcome[],32,True,The list of betting outcomes from each sportsbook in this market,True,False
9039000,BettingMarket,ConsensusOutcomes,ConsensusOutcome[],32,True,The single set of consesnus outcomes of this market,True,False
9040000,BettingOutcome,BettingOutcomeID,int,32,True,The unique identifier of this outcome,True,False
9040000,BettingOutcome,BettingMarketID,int,32,True,The unique identifier of the market this betting outcome exists for,True,False
9040000,BettingOutcome,SportsBook,Sportsbook,32,True,The sportsbook offering this outcome for betting,True,False
9040000,BettingOutcome,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,True,True
9040000,BettingOutcome,BettingOutcomeType,string,32,True,The BettingOutcomeType of this outcome,True,True
9040000,BettingOutcome,PayoutAmerican,int,32,True,The american odds payout ,True,True
9040000,BettingOutcome,PayoutDecimal,decimal,32,True,The decimal odds payout,True,True
9040000,BettingOutcome,Value,decimal,32,True,The number associated with the outcome (spread/total/etc),True,True
9040000,BettingOutcome,Participant,string,32,True,The name of the participant (typically team or player) associated with the outcome. NOTE: This is provided by the sportsbook. In the case of Player odds; we highly recommend using PlayerID as names of players can be inconsistent between sportsbooks.,True,False
9040000,BettingOutcome,IsAvailable,bool,32,True,Is this outcome available for betting as of last update,True,False
9040000,BettingOutcome,IsAlternate,bool,32,True,Is this an alternate value or the core value,True,False
9040000,BettingOutcome,Created,datetime,32,True,The created date of the outcome,True,False
9040000,BettingOutcome,Updated,datetime,32,True,The last updated date of the outcome,True,False
9040000,BettingOutcome,Unlisted,datetime,32,True,The datetime the outcome was unlisted (no longer available for bets),True,False
9040000,BettingOutcome,TeamID,int,32,True,The TeamID of the team assocated with this outcome (where applicable),True,True
9040000,BettingOutcome,PlayerID,int,32,True,The PlayerID of the player assocated with this outcome (where applicable),True,True
9040000,BettingOutcome,GlobalTeamID,int,32,True,The GlobalTeamID of the team assocated with this outcome (where applicable),False,True
9040000,BettingOutcome,SportsbookUrl,string,500,True,The URL for sportsbook event,True,True
9040000,BettingOutcome,IsInPlay,bool,1,True,Was this outcome created after the start time of the game (only applies when the betting event is of type game),True,False
9041000,ConsensusOutcome,NumberOfSportsbooks,int,32,False,The number of sportsbooks odds that went into creating this consensus outcome,True,True
9041000,ConsensusOutcome,BettingOutcomeID,int,32,True,The unique identifier of this outcome,True,False
9041000,ConsensusOutcome,BettingMarketID,int,32,True,The unique identifier of the market this betting outcome exists for,True,False
9041000,ConsensusOutcome,SportsBook,Sportsbook,32,True,The sportsbook offering this outcome for betting,True,False
9041000,ConsensusOutcome,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,True,True
9041000,ConsensusOutcome,BettingOutcomeType,string,32,True,The BettingOutcomeType of this outcome,True,True
9041000,ConsensusOutcome,PayoutAmerican,int,32,True,The american odds payout ,True,True
9041000,ConsensusOutcome,PayoutDecimal,decimal,32,True,The decimal odds payout,True,True
9041000,ConsensusOutcome,Value,decimal,32,True,The number associated with the outcome (spread/total/etc),True,True
9041000,ConsensusOutcome,Participant,string,32,True,The name of the participant (typically team or player) associated with the outcome. NOTE: This is provided by the sportsbook. In the case of Player odds; we highly recommend using PlayerID as names of players can be inconsistent between sportsbooks.,True,False
9041000,ConsensusOutcome,IsAvailable,bool,32,True,Is this outcome available for betting as of last update,True,False
9041000,ConsensusOutcome,IsAlternate,bool,32,True,Is this an alternate value or the core value,True,False
9041000,ConsensusOutcome,Created,datetime,32,True,The created date of the outcome,True,False
9041000,ConsensusOutcome,Updated,datetime,32,True,The last updated date of the outcome,True,False
9041000,ConsensusOutcome,Unlisted,datetime,32,True,The datetime the outcome was unlisted (no longer available for bets),True,False
9041000,ConsensusOutcome,TeamID,int,32,True,The TeamID of the team assocated with this outcome (where applicable),True,True
9041000,ConsensusOutcome,PlayerID,int,32,True,The PlayerID of the player assocated with this outcome (where applicable),True,True
9041000,ConsensusOutcome,GlobalTeamID,int,32,True,The GlobalTeamID of the team assocated with this outcome (where applicable),False,True
9041000,ConsensusOutcome,SportsbookUrl,string,500,True,The URL for sportsbook event,True,True
9041000,ConsensusOutcome,IsInPlay,bool,1,True,Was this outcome created after the start time of the game (only applies when the betting event is of type game),True,False
9042000,BettingEntityMetadata,RecordId,integer,32,False,The id of the record.  Unique only within the same entity type (i.e. BettingMarketType Ids overlap with BettingBetType Ids),True,False
9042000,BettingEntityMetadata,Name,string,100,False,A text value for the record (e.g. Moneyline; Player Prop; 3rd Quarter),True,False
9042000,BettingEntityMetadata,Active,bool,32,True,Indicates if this record is intended to be used moving forward & is still in active use.,False,False
9043000,BettingEntityMetadataCollection,BettingBetTypes,BettingEntityMetadata[],32,True,A list of the possible BettingBetTypes (e.g. Moneyline; Spread),True,False
9043000,BettingEntityMetadataCollection,BettingMarketTypes,BettingEntityMetadata[],32,True,A list of the possible BettingMartketTypes (e.g. Game Line; Team Prop),True,False
9043000,BettingEntityMetadataCollection,BettingPeriodTypes,BettingEntityMetadata[],32,True,A list of the possible BettingPeriodTypes (e.g. Full Game; Regulation Time; 1st Half),True,False
9043000,BettingEntityMetadataCollection,BettingEventTypes,BettingEntityMetadata[],32,True,A list of the possible BettingEventTypes (e.g. Game; Future),True,False
9043000,BettingEntityMetadataCollection,BettingOutcomeTypes,BettingEntityMetadata[],32,True,A list of the possible BettingOutcomeTypes (e.g. Home; Over),True,False
